launch_date,year,decade,mission_success,rocket_family_grouped,launch_site_grouped,country_grouped,payload_capacity_kg,payload_capacity_known,vehicle_prior_flights,vehicle_prior_success_rate,site_prior_flights,site_prior_success_rate,country_prior_flights,country_prior_success_rate,vehicle_age_days,weather_available,wind_speed_max_kmh,temp_max_c,precipitation_mm
1981-05-19 03:49:00,1981.0,1980.0,1,Vostok-2M,Site 43/3,Russia,4730,True,75,0.9466666666666667,98,0.9489795918367347,802,0.928927680798005,6107,False,,,
1981-05-23 22:42:00,1981.0,1980.0,1,Atlas-SLV3D Centaur-D1AR,SLC-36B,USA,10750,False,20,0.95,26,0.9230769230769231,502,0.7948207171314741,2066,False,,,
1981-05-31 05:00:00,1981.0,1980.0,0,other,other,India,10750,False,2,0.5,2,0.5,2,0.5,660,False,,,
1981-06-04 15:41:00,1981.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,220,0.9363636363636364,107,0.9532710280373832,803,0.9290161892901619,5134,False,,,
1981-06-09 03:33:00,1981.0,1980.0,1,Molniya-M /Block ML,Site 41/1,Russia,1600,True,44,0.9318181818181818,167,0.9341317365269461,804,0.9291044776119403,2606,False,,,
1981-06-19 12:33:00,1981.0,1980.0,1,Ariane 1,ELV-1 (SLV),France,10750,False,2,0.5,2,0.5,15,0.6666666666666666,542,False,,,
1981-06-19 19:37:00,1981.0,1980.0,1,Molniya-M /Block 2BL,Site 43/3,Russia,1600,True,20,0.95,99,0.9494949494949495,805,0.929192546583851,3195,False,,,
1981-06-23 10:52:00,1981.0,1980.0,1,Atlas-E/F Star-37S-ISS,SLC-3W,USA,10750,False,3,0.6666666666666666,21,0.7142857142857143,503,0.7952286282306164,983,False,,,
1981-06-24 17:47:00,1981.0,1980.0,1,Molniya-M /Block ML,Site 43/3,Russia,1600,True,45,0.9333333333333333,100,0.95,806,0.9292803970223326,2621,False,,,
1981-07-10 05:14:00,1981.0,1980.0,1,Vostok-2M,Site 31/6,Kazakhstan,4730,True,76,0.9473684210526315,196,0.9285714285714286,487,0.8480492813141683,6159,True,22.3,38.1,0.0
1981-08-04 00:12:00,1981.0,1980.0,1,Molniya-M /Block 2BL,Site 16/2,Russia,1600,True,21,0.9523809523809523,1,1.0,807,0.929368029739777,3240,False,,,
1981-08-04 08:28:00,1981.0,1980.0,1,Tsyklon-2,Site 90/19,Kazakhstan,4000,True,49,0.9795918367346939,27,0.8888888888888888,488,0.8483606557377049,4381,False,,,
1981-08-06 08:16:00,1981.0,1980.0,0,Atlas-SLV3D Centaur-D1AR,SLC-36A,USA,10750,False,21,0.9523809523809523,29,0.7241379310344828,504,0.7956349206349206,2141,False,,,
1981-08-06 11:49:00,1981.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,221,0.9366515837104072,108,0.9537037037037037,808,0.9294554455445545,5197,False,,,
1981-08-10 20:03:00,1981.0,1980.0,1,other,LA-Y1,Japan,10750,False,1,1.0,7,0.8571428571428571,21,0.8571428571428571,180,False,,,
1981-08-12 05:46:00,1981.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,222,0.9369369369369369,109,0.9541284403669725,809,0.9295426452410384,5202,False,,,
1981-08-24 16:37:00,1981.0,1980.0,1,Tsyklon-2,Site 90/20,Kazakhstan,4000,True,50,0.98,30,1.0,489,0.8486707566462167,4401,False,,,
1981-08-24 21:40:00,1981.0,1980.0,1,Tsyklon-3,Site 32/1,Russia,4000,True,8,0.875,2,0.5,810,0.9296296296296296,1522,False,,,
1981-08-28 16:18:00,1981.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,223,0.9372197309417041,107,0.9252336448598131,811,0.9297163995067818,5219,False,,,
1981-09-03 18:29:00,1981.0,1980.0,1,Titan IIID,SLC-4E,USA,21640,True,19,1.0,45,0.9777777777777777,505,0.7940594059405941,3732,False,,,
1981-09-11 08:43:00,1981.0,1980.0,0,Molniya-M /Block ML,Site 43/3,Russia,1600,True,46,0.9347826086956522,101,0.9504950495049505,812,0.9298029556650246,2700,False,,,
1981-09-14 20:31:00,1981.0,1980.0,1,Tsyklon-2,Site 90/19,Kazakhstan,4000,True,51,0.9803921568627451,28,0.8928571428571429,490,0.8489795918367347,4422,False,,,
1981-09-18 03:34:00,1981.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,224,0.9375,108,0.9259259259259259,813,0.9286592865928659,5239,False,,,
1981-09-19 21:28:00,1981.0,1980.0,1,Feng Bao 1,Site 138 (LA-2B),China,10750,False,10,0.6,14,0.6428571428571429,16,0.6875,3327,False,,,
1981-09-23 08:00:00,1981.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,225,0.9377777777777778,110,0.9545454545454546,814,0.9287469287469288,5244,False,,,
1981-09-28 21:00:00,1981.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,226,0.9380530973451328,111,0.954954954954955,815,0.9288343558282208,5250,False,,,
1981-09-30 08:00:00,1981.0,1980.0,1,Tsyklon-3,Site 32/1,Russia,4000,True,9,0.8888888888888888,3,0.6666666666666666,816,0.928921568627451,1558,False,,,
1981-10-13 23:01:00,1981.0,1980.0,1,Vostok-2M,Site 43/3,Russia,4730,True,77,0.948051948051948,102,0.9411764705882353,817,0.9290085679314566,6255,False,,,
1981-10-17 05:59:00,1981.0,1980.0,1,Molniya-M /Block ML,Site 41/1,Russia,1600,True,47,0.9148936170212766,168,0.9345238095238095,818,0.9290953545232273,2736,False,,,
1981-10-31 09:22:00,1981.0,1980.0,1,Titan III(23)C,SLC-40,USA,21640,True,20,0.85,24,0.8333333333333334,506,0.7944664031620553,4011,False,,,
1981-10-31 22:53:00,1981.0,1980.0,1,Molniya-M /Block 2BL,Site 16/2,Russia,1600,True,22,0.9545454545454546,2,1.0,819,0.9291819291819292,3329,False,,,
1981-11-12 15:09:00,1981.0,1980.0,1,Space Shuttle Columbia,LC-39A,USA,27500,True,1,1.0,13,0.9230769230769231,507,0.7948717948717948,214,True,33.2,21.3,0.0
1981-11-17 15:25:00,1981.0,1980.0,1,Molniya-M /Block ML,Site 41/1,Russia,1600,True,48,0.9166666666666666,169,0.9349112426035503,820,0.9292682926829269,2767,False,,,
1981-11-28 18:08:00,1981.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,227,0.9383259911894273,112,0.9553571428571429,821,0.9293544457978076,5311,False,,,
1981-12-03 11:47:00,1981.0,1980.0,1,Tsyklon-3,Site 32/1,Russia,4000,True,10,0.9,4,0.75,822,0.9294403892944039,1623,False,,,
1981-12-04 11:06:00,1981.0,1980.0,0,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,228,0.9385964912280702,109,0.926605504587156,823,0.9295261239368166,5317,False,,,
1981-12-15 23:35:00,1981.0,1980.0,1,Atlas-SLV3D Centaur-D1AR,SLC-36B,USA,10750,False,22,0.9090909090909091,27,0.9259259259259259,508,0.7952755905511811,2272,False,,,
1981-12-19 01:10:00,1981.0,1980.0,0,other,SLC-3E,USA,10750,False,7,1.0,18,0.7222222222222222,509,0.7956777996070727,1639,False,,,
1981-12-20 01:29:00,1981.0,1980.0,1,Ariane 1,ELV-1 (SLV),France,10750,False,3,0.6666666666666666,3,0.6666666666666666,16,0.6875,726,False,,,
1981-12-23 13:15:00,1981.0,1980.0,1,Molniya-M /Block ML,Site 1/5,Kazakhstan,1600,True,49,0.9183673469387755,163,0.7914110429447853,491,0.8492871690427699,2803,True,20.8,-3.0,0.0
1982-01-07 15:38:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,229,0.9344978165938864,113,0.9557522123893806,824,0.9283980582524272,5351,False,,,
1982-01-14 07:51:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,230,0.9347826086956522,114,0.956140350877193,825,0.9284848484848485,5357,False,,,
1982-01-21 19:36:00,1982.0,1980.0,1,Titan III(24)B,SLC-4W,USA,21640,True,19,0.9473684210526315,67,0.9552238805970149,510,0.7941176470588235,3815,False,,,
1982-01-29 11:00:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,231,0.935064935064935,110,0.9181818181818182,826,0.9285714285714286,5373,False,,,
1982-02-11 01:11:00,1982.0,1980.0,1,Tsyklon-2,Site 90/19,Kazakhstan,4000,True,52,0.9807692307692307,29,0.896551724137931,492,0.8495934959349594,4571,False,,,
1982-02-17 21:56:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,232,0.9353448275862069,115,0.9565217391304348,827,0.9286577992744861,5392,False,,,
1982-02-19 01:42:00,1982.0,1980.0,1,Vostok-2M,Site 16/2,Russia,4730,True,78,0.9487179487179487,3,1.0,828,0.928743961352657,6383,False,,,
1982-02-26 20:10:00,1982.0,1980.0,1,Molniya-M /Block ML,Site 41/1,Russia,1600,True,50,0.92,170,0.9352941176470588,829,0.9288299155609168,2868,False,,,
1982-03-03 05:44:00,1982.0,1980.0,1,Molniya-M /Block 2BL,Site 16/2,Russia,1600,True,23,0.9565217391304348,4,1.0,830,0.9289156626506024,3451,False,,,
1982-03-04 16:41:00,1982.0,1980.0,0,Cosmos-3M (11K65M),Site 107/1,Russia,1400,True,233,0.9356223175965666,6,0.8333333333333334,831,0.9290012033694344,5407,False,,,
1982-03-05 00:23:00,1982.0,1980.0,1,Atlas-SLV3D Centaur-D1AR,SLC-36A,USA,10750,False,23,0.9130434782608695,30,0.7,511,0.7945205479452054,2352,False,,,
1982-03-06 19:25:00,1982.0,1980.0,1,Titan III(23)C,SLC-40,USA,21640,True,21,0.8571428571428571,25,0.84,512,0.794921875,4138,False,,,
1982-03-22 16:00:00,1982.0,1980.0,1,Space Shuttle Columbia,LC-39A,USA,27500,True,2,1.0,14,0.9285714285714286,513,0.7953216374269005,344,True,16.3,25.7,0.0
1982-03-24 00:12:00,1982.0,1980.0,1,Molniya-M /Block ML,Site 41/1,Russia,1600,True,51,0.9215686274509803,171,0.935672514619883,832,0.9278846153846154,2894,False,,,
1982-03-24 09:47:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,234,0.9316239316239316,111,0.918918918918919,833,0.9279711884753902,5426,False,,,
1982-03-25 09:50:00,1982.0,1980.0,1,Tsyklon-3,Site 32/1,Russia,4000,True,11,0.9090909090909091,5,0.8,834,0.9280575539568345,1734,False,,,
1982-03-31 09:00:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,235,0.9319148936170213,116,0.9568965517241379,835,0.9281437125748503,5433,False,,,
1982-03-31 16:27:00,1982.0,1980.0,1,Vostok-2M,Site 16/2,Russia,4730,True,79,0.9493670886075949,5,1.0,836,0.9282296650717703,6424,False,,,
1982-04-07 13:41:00,1982.0,1980.0,1,Molniya-M /Block 2BL,Site 16/2,Russia,1600,True,24,0.9583333333333334,6,1.0,837,0.9283154121863799,3486,False,,,
1982-04-08 00:15:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,236,0.9322033898305084,117,0.9572649572649573,838,0.9284009546539379,5441,False,,,
1982-04-21 01:40:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 107/1,Russia,1400,True,237,0.9324894514767933,7,0.7142857142857143,839,0.9284862932061978,5454,False,,,
1982-04-28 02:52:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,238,0.9327731092436975,112,0.9196428571428571,840,0.9285714285714286,5461,False,,,
1982-04-29 09:55:00,1982.0,1980.0,1,Tsyklon-2,Site 90/20,Kazakhstan,4000,True,53,0.9811320754716981,31,1.0,493,0.8498985801217038,4649,False,,,
1982-05-05 08:01:00,1982.0,1980.0,1,Vostok-2M,Site 16/2,Russia,4730,True,80,0.95,7,1.0,841,0.9286563614744352,6458,False,,,
1982-05-06 18:07:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,239,0.9330543933054394,118,0.9576271186440678,842,0.9287410926365796,5470,False,,,
1982-05-11 18:45:00,1982.0,1980.0,1,Titan IIID,SLC-4E,USA,21640,True,20,1.0,46,0.9782608695652174,514,0.7957198443579766,3983,False,,,
1982-05-14 19:39:00,1982.0,1980.0,1,Tsyklon-2,Site 90/20,Kazakhstan,4000,True,54,0.9814814814814815,32,1.0,494,0.8502024291497976,4664,False,,,
1982-05-20 13:08:00,1982.0,1980.0,1,Molniya-M /Block 2BL,Site 41/1,Russia,1600,True,25,0.96,172,0.936046511627907,843,0.9288256227758007,3529,False,,,
1982-05-28 22:02:00,1982.0,1980.0,1,Molniya-M /Block ML,Site 43/3,Russia,1600,True,52,0.9230769230769231,103,0.941747572815534,844,0.9289099526066351,2960,False,,,
1982-06-01 04:37:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,240,0.9333333333333333,113,0.9203539823008849,845,0.9289940828402367,5495,False,,,
1982-06-01 13:58:00,1982.0,1980.0,1,Tsyklon-2,Site 90/20,Kazakhstan,4000,True,55,0.9818181818181818,33,1.0,495,0.8505050505050505,4682,False,,,
1982-06-03 21:30:00,1982.0,1980.0,1,Cosmos-3MRB (65MRB),Site 86/1,Russia,1400,True,6,1.0,52,0.9423076923076923,846,0.9290780141843972,4739,False,,,
1982-06-06 17:10:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,241,0.9336099585062241,119,0.957983193277311,847,0.9291617473435655,5501,False,,,
1982-06-10 17:37:00,1982.0,1980.0,1,Tsyklon-3,Site 32/1,Russia,4000,True,12,0.9166666666666666,6,0.8333333333333334,848,0.9292452830188679,1812,False,,,
1982-06-18 11:04:00,1982.0,1980.0,1,Tsyklon-2,Site 90/19,Kazakhstan,4000,True,56,0.9821428571428571,30,0.9,496,0.8508064516129032,4699,False,,,
1982-06-18 11:58:00,1982.0,1980.0,0,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,242,0.9338842975206612,120,0.9583333333333334,849,0.9293286219081273,5513,False,,,
1982-06-25 02:28:00,1982.0,1980.0,1,Molniya-M /Block 2BL,Site 41/1,Russia,1600,True,26,0.9615384615384616,173,0.9364161849710982,850,0.928235294117647,3565,False,,,
1982-06-27 16:09:00,1982.0,1980.0,1,Space Shuttle Columbia,LC-39A,USA,27500,True,3,1.0,15,0.9333333333333333,515,0.7961165048543689,441,True,14.3,29.0,1.5
1982-06-29 21:45:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,243,0.9300411522633745,114,0.9210526315789473,851,0.9283196239717979,5524,False,,,
1982-07-07 09:47:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,244,0.930327868852459,115,0.9217391304347826,852,0.9284037558685446,5531,False,,,
1982-07-21 06:31:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,245,0.9306122448979591,121,0.9504132231404959,853,0.9284876905041032,5545,False,,,
1982-07-21 09:40:00,1982.0,1980.0,1,Molniya-M /Block ML,Site 1/5,Kazakhstan,1600,True,53,0.9245283018867925,164,0.7926829268292683,497,0.8511066398390342,3013,True,11.8,36.6,0.0
1982-07-29 19:40:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 107/1,Russia,1400,True,246,0.9308943089430894,8,0.75,854,0.9285714285714286,5554,False,,,
1982-08-02 00:01:00,1982.0,1980.0,1,Tsyklon-2,Site 90/20,Kazakhstan,4000,True,57,0.9824561403508771,34,1.0,498,0.8514056224899599,4743,False,,,
1982-08-05 06:56:00,1982.0,1980.0,1,Vostok-2M,Site 16/2,Russia,4730,True,81,0.9506172839506173,8,1.0,855,0.928654970760234,6550,False,,,
1982-08-27 00:02:00,1982.0,1980.0,1,Molniya-M /Block ML,Site 41/1,Russia,1600,True,54,0.9259259259259259,174,0.9367816091954023,856,0.9287383177570093,3050,False,,,
1982-08-30 10:06:00,1982.0,1980.0,1,Tsyklon-2,Site 90/19,Kazakhstan,4000,True,58,0.9827586206896551,31,0.9032258064516129,499,0.8517034068136272,4772,False,,,
1982-08-30 19:55:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,247,0.9311740890688259,122,0.9508196721311475,857,0.9288214702450408,5586,False,,,
1982-09-03 05:00:00,1982.0,1980.0,1,other,LA-Y1,Japan,10750,False,3,1.0,8,0.875,22,0.8636363636363636,2550,False,,,
1982-09-04 17:50:00,1982.0,1980.0,1,Tsyklon-2,Site 90/20,Kazakhstan,4000,True,59,0.9830508474576272,35,1.0,500,0.852,4777,False,,,
1982-09-09 02:12:00,1982.0,1980.0,0,Ariane 1,ELV-1 (SLV),France,10750,False,4,0.75,4,0.75,17,0.7058823529411765,989,False,,,
1982-09-09 07:19:00,1982.0,1980.0,1,Long March 2C,Site 138 (LA-2B),China,9200,True,0,0.9037636969985707,15,0.6666666666666666,17,0.7058823529411765,0,False,,,
1982-09-16 04:55:00,1982.0,1980.0,1,Tsyklon-3,Site 32/2,Russia,4000,True,13,0.9230769230769231,6,1.0,858,0.9289044289044289,1909,False,,,
1982-09-22 06:23:00,1982.0,1980.0,1,Molniya-M /Block 2BL,Site 16/2,Russia,1600,True,27,0.9629629629629629,9,1.0,859,0.9289871944121071,3654,False,,,
1982-09-24 09:15:00,1982.0,1980.0,1,Tsyklon-3,Site 32/1,Russia,4000,True,14,0.9285714285714286,7,0.8571428571428571,860,0.9290697674418604,1917,False,,,
1982-09-28 23:17:00,1982.0,1980.0,1,Atlas-SLV3D Centaur-D1AR,SLC-36B,USA,10750,False,24,0.9166666666666666,28,0.9285714285714286,516,0.7965116279069767,2559,False,,,
1982-10-19 05:58:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,248,0.9314516129032258,116,0.9224137931034483,861,0.9291521486643438,5635,False,,,
1982-10-21 14:00:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 107/1,Russia,1400,True,249,0.9317269076305221,9,0.7777777777777778,862,0.9292343387470998,5638,False,,,
1982-11-11 06:14:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,250,0.932,117,0.9230769230769231,863,0.929316338354577,5658,False,,,
1982-11-11 12:19:00,1982.0,1980.0,1,Space Shuttle Columbia,LC-39A,USA,27500,True,4,1.0,16,0.9375,517,0.7969052224371374,578,True,24.1,23.8,0.0
1982-11-17 21:22:00,1982.0,1980.0,1,Titan IIID,SLC-4E,USA,21640,True,21,1.0,47,0.9787234042553191,518,0.7972972972972973,4173,False,,,
1982-11-24 11:00:00,1982.0,1980.0,0,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,251,0.9322709163346613,118,0.923728813559322,864,0.9293981481481481,5672,False,,,
1982-12-08 13:46:00,1982.0,1980.0,0,Molniya-M /Block ML,Site 1/5,Kazakhstan,1600,True,55,0.9272727272727272,165,0.793939393939394,501,0.8522954091816367,3153,True,16.1,-6.2,0.0
1982-12-14 22:30:00,1982.0,1980.0,1,Vostok-2M,Site 43/3,Russia,4730,True,82,0.9512195121951219,104,0.9423076923076923,865,0.9283236994219654,6682,False,,,
1982-12-21 02:38:00,1982.0,1980.0,1,Atlas-E/F Star-37S-ISS,SLC-3W,USA,10750,False,4,0.75,22,0.7272727272727273,519,0.7976878612716763,1529,False,,,
1982-12-29 12:00:00,1982.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,252,0.9285714285714286,119,0.9159663865546218,866,0.9284064665127021,5707,False,,,
1983-01-12 14:02:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,253,0.9288537549407114,123,0.9512195121951219,867,0.9284890426758939,5721,False,,,
1983-01-19 02:25:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,254,0.9291338582677166,124,0.9516129032258065,868,0.9285714285714286,5727,False,,,
1983-01-20 17:26:00,1983.0,1980.0,1,Vostok-2M,Site 16/2,Russia,4730,True,83,0.9518072289156626,10,1.0,869,0.9286536248561565,6719,False,,,
1983-01-25 12:00:00,1983.0,1980.0,0,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,255,0.9294117647058824,125,0.952,870,0.9287356321839081,5734,False,,,
1983-02-04 08:37:00,1983.0,1980.0,1,other,LA-Y1,Japan,10750,False,2,1.0,9,0.8888888888888888,23,0.8695652173913043,723,False,,,
1983-02-09 13:47:00,1983.0,1980.0,1,other,SLC-3E,USA,10750,False,0,0.9037636969985707,19,0.6842105263157895,520,0.7980769230769231,0,False,,,
1983-02-16 10:03:00,1983.0,1980.0,1,Vostok-2M,Site 16/2,Russia,4730,True,84,0.9523809523809523,11,1.0,871,0.9276693455797933,6745,False,,,
1983-02-20 05:10:00,1983.0,1980.0,1,other,Mu Pad,Japan,10750,False,2,1.0,13,0.8461538461538461,24,0.875,1099,False,,,
1983-03-11 15:29:00,1983.0,1980.0,1,Molniya-M /Block ML,Site 41/1,Russia,1600,True,56,0.9107142857142857,175,0.9371428571428572,872,0.9277522935779816,3246,False,,,
1983-03-15 22:30:00,1983.0,1980.0,1,Cosmos-3MRB (65MRB),Site 86/1,Russia,1400,True,7,1.0,53,0.9433962264150944,873,0.9278350515463918,5024,False,,,
1983-03-16 18:14:00,1983.0,1980.0,1,Molniya-M /Block ML,Site 41/1,Russia,1600,True,57,0.9122807017543859,176,0.9375,874,0.9279176201372997,3251,False,,,
1983-03-24 20:55:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,256,0.92578125,126,0.9444444444444444,875,0.928,5792,False,,,
1983-03-28 15:52:00,1983.0,1980.0,1,Atlas-E/F Star-37S-ISS,SLC-3W,USA,10750,False,5,0.8,23,0.7391304347826086,521,0.7984644913627639,1627,False,,,
1983-03-30 01:10:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,257,0.9260700389105059,120,0.9166666666666666,876,0.928082191780822,5797,False,,,
1983-04-02 02:02:00,1983.0,1980.0,1,Molniya-M /Block ML,Site 1/5,Kazakhstan,1600,True,58,0.9137931034482759,166,0.7891566265060241,502,0.850597609561753,3268,True,16.0,15.2,2.5
1983-04-04 18:30:00,1983.0,1980.0,1,Space Shuttle Challenger,LC-39A,USA,27500,True,0,0.9037636969985707,17,0.9411764705882353,522,0.7988505747126436,0,True,18.5,21.8,0.0
1983-04-06 12:00:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,258,0.9263565891472868,121,0.9173553719008265,877,0.928164196123147,5805,False,,,
1983-04-12 18:20:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,259,0.9266409266409267,127,0.9448818897637795,878,0.928246013667426,5811,False,,,
1983-04-17 05:44:00,1983.0,1980.0,1,other,other,India,10750,False,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,1346,False,,,
1983-04-17 18:45:00,1983.0,1980.0,1,Titan III(24)B,SLC-4W,USA,21640,True,20,0.95,68,0.9558823529411765,523,0.7992351816443595,4266,False,,,
1983-04-19 12:00:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,260,0.926923076923077,128,0.9453125,879,0.9283276450511946,5818,False,,,
1983-04-23 14:30:00,1983.0,1980.0,1,Tsyklon-3,Site 32/2,Russia,4000,True,15,0.9333333333333333,7,1.0,880,0.928409090909091,2129,False,,,
1983-04-25 19:33:00,1983.0,1980.0,1,Molniya-M /Block 2BL,Site 16/2,Russia,1600,True,28,0.9642857142857143,12,1.0,881,0.9284903518728718,3870,False,,,
1983-05-06 03:00:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,261,0.9272030651340997,122,0.9180327868852459,882,0.9285714285714286,5834,False,,,
1983-05-07 10:30:00,1983.0,1980.0,1,Tsyklon-2,Site 90/19,Kazakhstan,4000,True,60,0.9833333333333333,32,0.90625,503,0.8508946322067594,5022,False,,,
1983-05-19 12:00:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,262,0.9274809160305344,123,0.9186991869918699,883,0.928652321630804,5848,False,,,
1983-05-19 22:26:00,1983.0,1980.0,1,Atlas-SLV3D Centaur-D1AR,SLC-36A,USA,10750,False,25,0.92,31,0.7096774193548387,524,0.799618320610687,2792,False,,,
1983-05-24 02:59:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/1,Russia,1400,True,263,0.9277566539923955,124,0.9193548387096774,884,0.9287330316742082,5852,False,,,
1983-05-26 05:00:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 107/1,Russia,1400,True,264,0.928030303030303,10,0.8,885,0.9288135593220339,5854,False,,,
1983-06-09 23:23:00,1983.0,1980.0,1,other,SLC-3E,USA,10750,False,1,1.0,20,0.7,525,0.8,120,False,,,
1983-06-16 11:59:00,1983.0,1980.0,1,Ariane 1,ELV-1 (SLV),France,10750,False,5,0.6,5,0.6,18,0.6666666666666666,1269,False,,,
1983-06-18 11:33:00,1983.0,1980.0,1,Space Shuttle Challenger,LC-39A,USA,27500,True,1,1.0,18,0.9444444444444444,526,0.8003802281368821,74,True,17.3,27.2,0.0
1983-06-20 18:45:00,1983.0,1980.0,1,Titan 34D,SLC-4E,USA,21640,True,0,0.9037636969985707,48,0.9791666666666666,527,0.8007590132827325,0,False,,,
1983-06-22 23:58:00,1983.0,1980.0,1,Tsyklon-3,Site 32/2,Russia,4000,True,16,0.9375,8,1.0,886,0.9288939051918735,2189,False,,,
1983-07-06 00:31:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,265,0.9283018867924528,129,0.9457364341085271,887,0.9289740698985344,5895,False,,,
1983-07-08 19:21:00,1983.0,1980.0,1,Molniya-M /Block 2BL,Site 43/4,Russia,1600,True,29,0.9655172413793104,143,0.9230769230769231,888,0.9290540540540541,3944,False,,,
1983-07-14 10:21:00,1983.0,1980.0,1,other,SLC-3W,USA,10750,False,0,0.9037636969985707,24,0.75,528,0.8011363636363636,0,False,,,
1983-07-19 15:14:00,1983.0,1980.0,1,Molniya-M /Block ML,Site 1/5,Kazakhstan,1600,True,59,0.9152542372881356,167,0.7904191616766467,504,0.8511904761904762,3376,True,23.6,32.9,0.0
1983-07-24 05:50:00,1983.0,1980.0,1,Vostok-2M,Site 31/6,Kazakhstan,4730,True,85,0.9529411764705882,197,0.9289340101522843,505,0.8514851485148515,6903,True,20.0,36.4,0.0
1983-07-31 15:41:00,1983.0,1980.0,1,other,SLC-4W,USA,21640,True,3,1.0,69,0.9565217391304348,529,0.8015122873345936,3065,False,,,
1983-08-03 12:40:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 132/2,Russia,1400,True,266,0.9285714285714286,130,0.9461538461538461,889,0.9291338582677166,5924,False,,,
1983-08-05 20:29:00,1983.0,1980.0,1,other,LA-Y1,Japan,10750,False,3,1.0,10,0.9,25,0.88,905,False,,,
1983-08-19 06:00:00,1983.0,1980.0,1,Long March 2C,Site 138 (LA-2B),China,9200,True,1,1.0,16,0.6875,18,0.7222222222222222,343,False,,,
1983-08-30 22:49:00,1983.0,1980.0,1,Molniya-M /Block ML,Site 41/1,Russia,1600,True,60,0.9166666666666666,177,0.9378531073446328,890,0.9292134831460674,3419,False,,,
1983-08-31 06:30:00,1983.0,1980.0,1,Cosmos-3M (11K65M),Site 107/1,Russia,1400,True,267,0.9288389513108615,11,0.8181818181818182,891,0.9292929292929293,5951,False,,,
